age,income,loan_amount,employment_length,dependents,existing_loans,transaction_frequency,spending_pattern,repayment_behavior,mobile_usage,utility_payments,social_activity,digital_payments,debt_to_income,digital_stability_index,default_risk
62,43295.11836263946,19518.91305724767,5,1,1,90,0.6928729047727448,0.34688078195463445,5.177821233022226,0,45,49,0.5663074193368157,0.5384615384615384,1
23,23178.705733968625,11089.601613192548,23,5,1,84,0.35846966265582647,0.5472793815952345,3.0670696725849242,0,31,22,0.6941244982939577,0.25882352941176473,1
45,64873.035510803464,16663.437535693396,30,4,1,77,0.7856681053839644,0.06658355233285229,2.522910189938156,1,5,2,0.3339307839433819,0.15384615384615385,1
45,45902.466722705656,20203.917119907488,30,4,3,40,0.23290512792586426,0.2807341529607359,3.2959964206979167,0,29,48,0.7669119487765017,1.170731707317073,1
61,50627.91731065553,20316.419315153456,6,0,0,13,0.7773065898199718,0.22354153700495383,10.36780870684721,1,33,27,0.4012809357643047,2.642857142857143,1
61,82151.56612799021,21198.187120594856,9,3,2,18,0.5926135078162124,0.8869629288486304,7.028150126300235,1,11,27,0.37975913098063674,1.9473684210526316,0
37,49588.788852989856,12053.338319686589,38,4,1,78,0.4390218558301562,0.1800151079263762,10.810849383719322,1,47,16,0.34388810104115647,0.3291139240506329,0
47,55783.67346237451,11157.12262006916,21,5,1,26,0.12818938124337037,0.7955271339211287,10.998096425309315,1,49,36,0.2896337222618462,1.7037037037037037,0
28,26421.530174033494,2246.589397859172,13,3,4,20,0.20125422752612174,0.28266854241318573,2.657323662417371,0,37,13,0.8419553029679878,0.6190476190476191,1
45,45606.610952980795,19185.752089415495,27,4,0,45,0.4314067119643983,0.21116368006654507,7.915057090544918,1,45,15,0.4206699646950388,0.5434782608695652,1
42,62190.52090417202,23659.029690587544,21,5,4,71,0.8023424619934926,0.00965999968903386,1.5631461344535147,1,20,24,0.7020093584438895,0.4722222222222222,1
56,18892.525323175152,27927.85343934344,31,4,3,32,0.8654652029299883,0.29156190971956897,4.011555454620114,1,45,2,2.2720933602945625,0.36363636363636365,1
50,54016.90186231419,17441.381076644062,10,2,3,98,0.8437413064926539,0.0702882638270087,2.906223856651261,1,38,4,0.6005672186108533,0.1414141414141414,1
18,52015.821452896125,8868.161816731445,13,3,2,33,0.31926610255540644,0.3621317385520192,10.225885878408398,0,8,5,0.3627319257447809,0.14705882352941177,1
44,50825.74911174879,1423.2308536843575,30,2,3,69,0.3052285507805589,0.0529041428132071,5.012573541195188,0,12,30,0.323121803788314,0.42857142857142855,1
69,70743.17797316486,23333.333864666805,3,0,2,32,0.6916109757763992,0.06422636819291994,11.92810016158968,1,39,3,0.47118130169398564,0.3939393939393939,1
30,56688.770296970426,1000.0,21,2,4,90,0.8524422884139886,0.3545444634170799,2.554002098248402,1,12,2,0.37043720392570134,0.13186813186813187,1
58,79561.43796712888,12275.167378049866,28,2,1,36,0.20667688893206046,0.44800151566230983,3.512076768055447,1,36,3,0.21712717482572721,0.35135135135135137,0
20,30128.209688119277,13205.545376450833,34,5,1,56,0.4020670543819882,0.3324124329642437,8.094416592624833,1,45,38,0.6042490183082947,0.8421052631578947,1
56,52718.49134436696,14444.358897191845,12,0,0,15,0.7691205122504993,0.023694766058181438,11.656213415658826,1,18,34,0.27398517187581356,2.75,1
23,51689.33572779895,15286.420800286722,19,3,3,30,0.4935894084731176,0.17809359874065833,9.067344061766295,0,6,43,0.5859203731965461,1.3870967741935485,1
25,28614.910124898397,16105.180450940601,18,1,0,35,0.7738904543166102,0.9390498215261767,2.383573118512579,0,32,9,0.5628051101868556,0.25,1
44,69125.90004182691,1000.0,14,4,0,24,0.19340206752005049,0.5717338827829744,5.560145867860339,1,48,4,0.014466148480474688,0.56,0
26,96493.46611705635,15117.247278961015,25,5,1,88,0.7216231206163765,0.8539846866392117,11.957536731670585,1,10,13,0.20848083924892655,0.25842696629213485,0
54,49659.87851032338,1000.0,19,3,3,73,0.4116840902547426,0.05132951566498278,1.7635773324557849,1,9,33,0.32218519848926874,0.581081081081081,0
50,60100.42176547534,20857.74458472796,35,0,1,45,0.6544434176260119,0.007572528555612412,4.139213001784989,0,13,1,0.4302351562601749,0.021739130434782608,1
68,51690.36951630654,10558.998753571104,5,2,0,71,0.3345222807297532,0.7817512949915718,2.368372303288629,1,10,14,0.20427005228097442,0.3333333333333333,0
59,35728.306601856486,1000.0,14,1,3,48,0.653519430143031,0.3844797198406438,10.024794220866706,1,20,33,0.4478116572004407,0.8775510204081632,1
61,13584.794443959676,8486.362580916993,3,2,1,64,0.6616834699105161,0.3691434849638554,10.169692505646987,1,46,3,0.9926811889100169,0.2,1
41,35884.5303380927,10439.39728652277,5,4,2,99,0.43546969300627314,0.23821859398101952,4.7801464856686176,1,40,41,0.569572111487683,0.51,1
32,22160.832380965374,24525.59694044004,1,0,2,11,0.8753494831612809,0.16054412679583063,4.695149038484688,1,38,11,1.557885482885152,1.75,1
49,84082.04156118236,16573.10193400196,35,1,4,98,0.1003911743146384,0.8284552567265223,9.947992035548738,1,38,12,0.43496406950728383,0.2222222222222222,1
49,47697.80612153521,17755.55955480464,14,3,4,58,0.6393659313281342,0.061406745506967564,2.7343319662833476,1,10,8,0.7915409760698107,0.3050847457627119,1
41,43081.613419056586,24449.77307376481,11,3,3,67,0.8269755550217764,0.4983554604601351,10.042581706234001,1,26,3,0.915677345058996,0.19117647058823528,1
58,67783.07649575612,14230.845696604085,39,0,4,86,0.785986832786885,0.36043286173831424,2.063644570515737,1,40,30,0.5049983339191356,0.45977011494252873,1
69,27564.97794288224,21033.503688259225,6,0,3,84,0.5517741584871506,0.2754176112838185,4.242190613217582,1,23,43,1.3071730581415257,0.6235294117647059,1
66,34662.719239908954,20470.888911455935,21,5,0,17,0.8166021942275733,0.7607433369553063,6.541758355069029,1,0,5,0.5905566211685513,0.8333333333333334,1
66,51361.44538497242,4708.244051444701,7,2,2,37,0.1863460102906651,0.8789527702858958,2.3278613560769656,1,13,6,0.2863618338496793,0.42105263157894735,0
69,70575.37982846961,26783.868621038637,10,1,3,11,0.53478395889601,0.19498920677850906,1.8212357913543609,1,36,17,0.5920375729470834,2.25,1
29,60033.700903375764,3637.5857594344434,1,4,0,34,0.8850486054469775,0.07700961614143365,3.9703677633411445,1,26,49,0.06059138639316351,1.6857142857142857,1
56,54966.50285031764,22338.933195822785,29,0,2,15,0.8932455797122959,0.37505292141578206,7.448608822634569,0,49,37,0.5883282215654791,2.3125,1
19,51562.354704720325,2863.415704754938,3,1,1,74,0.6433272204558983,0.44013187421238975,9.946459456351246,1,9,29,0.1525000797520858,0.52,0
20,58004.7171105355,19809.894305213387,24,5,0,25,0.23412134551116834,0.05313405705650098,9.05654161938336,1,31,21,0.34151623826085487,1.1923076923076923,0
66,54033.05810258509,29895.31902520138,20,0,1,36,0.1903396917085395,0.47003536049370986,7.022834455889641,1,10,13,0.6458023004482042,0.6216216216216216,1
54,29400.554504461285,13296.17074759831,24,0,4,9,0.8379563090009735,0.9511455681494358,8.27219770486488,1,29,35,1.1324629363575343,4.5,1
66,50921.584432663025,12949.15485717483,8,3,3,97,0.8045267763351148,0.38562969590010354,6.911780762619269,0,49,11,0.548855781154099,0.11224489795918367,1
34,28526.22682164495,19883.519994534792,7,1,2,39,0.35232082539712195,0.9000102519346478,6.952420256832113,0,14,47,1.0475438142434779,1.175,1
66,51621.650858016474,12364.828352299655,4,3,4,51,0.8452491548741691,0.8485754838783588,1.1762513366032028,0,35,45,0.6269501432872219,0.8653846153846154,1
19,40387.04117023517,29546.229629942573,27,5,0,16,0.20442111805616633,0.43657281978384754,5.214131263590738,1,0,7,0.7315588667795382,1.0,1
19,100787.63245565724,16537.537995669565,1,3,4,41,0.33559301494000815,0.7065126324678174,7.146445394319085,1,21,24,0.36251645751562855,0.8095238095238095,0
45,49202.11232496576,12438.643934234195,20,5,1,48,0.6153010956647871,0.2090590214254695,7.536994867662263,1,9,41,0.3544215621780045,1.0408163265306123,0
40,21915.208674768226,10677.715776834535,7,1,1,26,0.23653590025914656,0.13511113372717098,6.5851742218988285,1,29,10,0.7153479878517507,0.7407407407407407,1
54,47316.39578646151,7536.412238615835,33,5,3,15,0.8912509357067049,0.002117337754852344,8.680004800922134,1,43,24,0.4762817535504346,2.125,1
49,60387.174912757764,9977.960105940083,22,5,4,91,0.2780542013427125,0.07332503301092752,5.051065949423854,1,23,15,0.49642103191972536,0.2717391304347826,1
50,83467.27892305047,12194.612850731228,14,3,2,59,0.2962564926612701,0.6283255377984529,2.572443049265264,0,6,16,0.265904762109597,0.26666666666666666,0
18,38210.95200122563,11098.88741201136,26,2,1,14,0.479677187319559,0.8854071175976481,1.350825593100967,1,32,41,0.42130502549293986,3.4,1
36,18351.4405195272,9734.59780690317,1,4,0,46,0.7227996630724305,0.9778397493736442,7.270187902014804,0,11,27,0.53042524761464,0.574468085106383,1
19,66336.74022861963,31790.729842819517,27,4,4,92,0.1963929103667404,0.4824692503648286,6.469581431878103,1,36,3,0.7807129043638391,0.13978494623655913,1
61,22388.025882006976,6759.239388084081,10,2,2,84,0.6339556851266084,0.14049307482758744,3.594921626989629,0,13,47,0.7485470549905751,0.5529411764705883,1
43,41276.8911698503,16173.060701169397,20,0,2,80,0.1794971151733912,0.0001459393908452844,3.436828833624014,1,16,33,0.6340697152737882,0.5308641975308642,1
49,44847.59028978012,19740.168078086976,31,3,2,59,0.17577694318257855,0.9848888379678047,7.395052807930245,1,8,25,0.6631238102675442,0.5833333333333334,1
23,48607.33093399784,20040.86396466986,31,4,2,54,0.1331163627318584,0.8178307388162069,2.1757380611253723,1,46,47,0.6180188331391268,1.0363636363636364,1
49,63783.28914148671,14531.143393740223,6,1,1,36,0.5356949226666126,0.5236701300825041,2.494847569231863,0,41,49,0.3062061779886912,1.3243243243243243,0
21,36327.31435427225,13074.379425221523,21,5,3,92,0.4487752654250907,0.24559785723889727,3.736670683074162,1,23,5,0.7727960937422341,0.16129032258064516,1
28,44525.41495666478,18612.379929916053,13,5,4,72,0.34588454081864606,0.5177156523596722,10.731093388987063,1,9,20,0.8671791781910906,0.410958904109589,1
34,49714.59294101223,17132.173199825607,12,0,1,22,0.5216890805872536,0.8385466773459131,8.756595089260726,0,25,7,0.4451756861491228,0.30434782608695654,1
55,52991.95915037576,12928.329321859894,20,4,3,85,0.5014790217472485,0.5559868649573253,7.132846355121709,1,3,3,0.5270196224107605,0.1511627906976744,1
41,51956.54349415845,2504.9714262045545,21,3,2,89,0.4791051065720352,0.9955099487822509,5.06082542039662,0,3,10,0.240676725365403,0.1111111111111111,0
22,58720.1155044516,11256.61022133402,33,4,0,69,0.23796121068641007,0.10672566952832552,5.593648969750781,1,26,33,0.19169612369643532,0.6142857142857143,0
69,66876.79019283474,5827.598690340337,9,3,2,29,0.8175604454446072,0.9825277589701337,2.890876955307637,1,14,1,0.23666449870283093,0.36666666666666664,0
51,57852.68231301936,9662.723599469387,0,0,3,35,0.596019721353994,0.5846455061224602,10.24665111979271,1,14,18,0.42629479427136313,0.7777777777777778,1
23,59071.71047018437,15265.785908135676,0,5,3,88,0.20183314621300116,0.5679481306713345,3.0011340183818542,1,11,38,0.512348014290146,0.5393258426966292,1
39,18355.536665070445,17869.88915197293,23,2,0,94,0.3043700972376917,0.3591483226253265,9.366884935578572,1,30,2,0.9734891432966477,0.12631578947368421,1
28,51004.553983313606,29243.622010339248,2,5,1,23,0.7116682361930167,0.040904861708853324,3.6342115195027915,1,48,8,0.6713704554908275,0.75,1
65,59590.15096003217,10700.74896876949,30,3,0,98,0.7211291843831271,0.7604441415085774,9.322849805212963,0,41,30,0.17956942929238756,0.30303030303030304,0
33,64578.823891409,21197.005082201205,12,3,2,93,0.6805917640111087,0.2758664729638849,4.343679732410324,0,11,47,0.48307665153529966,0.5,1
50,36152.98451532412,17447.680195502693,3,0,4,22,0.7323730121151959,0.3500397646748231,11.793843073478463,0,34,38,1.0357829350629453,1.6521739130434783,1
26,36819.2145022271,25367.981365118318,22,0,1,72,0.5785619575926426,0.5337053106848371,11.119098023452045,1,9,45,0.824763836269381,0.7534246575342466,1
23,38517.98649432803,19609.829756765008,5,1,4,95,0.3310166535441418,0.05696214382660014,10.639153559293087,1,19,11,1.0283196252476061,0.21875,1
33,60728.277997826866,6932.14858170947,33,5,4,37,0.38613059969400465,0.01079054769897303,2.9927310118791346,1,48,11,0.4434788205891927,0.5526315789473685,1
46,70677.62109848417,1215.6317656701503,17,5,1,74,0.5077107901382036,0.10493976474988576,1.9224833375265782,1,22,8,0.08794217641865477,0.24,0
20,41850.79785416797,17490.093597340037,35,0,2,11,0.2968183416060926,0.7353494709593003,11.605827991626056,0,23,38,0.6568437918277465,3.1666666666666665,1
37,68159.24627254097,10772.392016796875,25,4,3,5,0.7826509778644996,0.19054187823753965,5.793041171156855,1,15,31,0.37811471387214657,6.833333333333333,1
53,52469.596183291884,7157.4900323952215,32,3,2,91,0.697564033047886,0.5142747020766394,10.633302618099679,1,2,4,0.3269924735076414,0.15217391304347827,0
36,47514.28445675127,4859.378363735379,32,2,3,84,0.8840048878371761,0.18590220089839948,6.356308877156169,1,6,7,0.41795768647479137,0.2,1
43,45772.31540364062,16287.803980697245,24,0,3,63,0.43220583629968634,0.2847400966400613,8.140794522381558,1,47,41,0.6835380768203813,0.796875,1
20,64932.22729204314,27061.66159450692,16,3,1,38,0.7966123911301802,0.03791900589331165,9.309651274016671,1,2,31,0.4937635619173318,1.0512820512820513,1
36,56511.5563357414,11730.621234351667,2,2,1,99,0.7233005547312902,0.3664626904786933,6.881581328879584,1,25,21,0.2960513967012031,0.31,1
37,95516.50855295276,19722.16248860258,21,1,0,99,0.7655504465382448,0.13636204489152148,11.307729620216795,1,14,23,0.20647693587682991,0.33,1
49,32955.507140053516,14181.869198259259,34,4,4,56,0.6505187837347183,0.5581227476713005,1.5279553306403473,1,1,26,1.0371811871020915,0.631578947368421,1
24,60362.034040599516,4684.943287172857,3,1,4,15,0.37922791910554654,0.8362052820301618,10.184306585117845,0,11,40,0.40894139400895646,2.5,1
69,39415.97980376975,20878.49074808334,27,0,4,12,0.29513843013048824,0.8783702252015667,8.565788526772234,1,30,49,1.0370782071987619,4.538461538461538,1
58,32614.260260227125,6242.463647781029,12,4,4,92,0.3178498144251485,0.9333665491956322,4.6372666411001155,1,5,16,0.8046069060433823,0.27956989247311825,1
50,49782.657259300555,15173.013044748517,29,1,0,91,0.5535884309032499,0.12389583080892819,6.172148000278777,1,31,44,0.3047789953582388,0.5869565217391305,0
57,52747.04958814072,12267.83667995756,11,3,3,57,0.8037233898512522,0.5164526023450734,6.190755528622305,1,6,43,0.5169449276867321,0.9137931034482759,1
56,108363.47110120185,22144.619476525535,2,0,0,19,0.4592654952254225,0.11476028452172748,1.473516468745829,1,46,31,0.20435313577865036,2.05,0
35,46317.08368633596,6534.7920602345075,20,5,1,32,0.5790793214041604,0.30645925274844843,6.887593411119967,1,31,41,0.24903431105543175,1.5454545454545454,0
57,27396.425410306332,18126.95926241568,39,1,2,88,0.6870407565084801,0.23132517456967983,1.726696747866315,1,24,37,1.0266278251034096,0.5280898876404494,1
18,55460.21434988771,8281.620741210394,0,4,3,18,0.784212344315882,0.012453706183359392,6.676918536105018,1,49,44,0.41978202270029324,2.8421052631578947,1
28,10000.0,10911.15830136972,17,4,3,94,0.6187878661992214,0.9318293011680614,3.366427824571221,0,14,47,2.590856744462526,0.49473684210526314,1
45,48160.864347914685,1000.0,12,5,0,62,0.6034450421054814,0.781703537835632,10.169685133886947,1,18,29,0.020763315821334023,0.6190476190476191,0
42,50320.505645903206,31736.788572943267,6,2,1,61,0.8900739371506806,0.518990423862813,1.7637595790352085,1,38,35,0.7300415220372902,0.7258064516129032,1
67,65892.00765890423,19404.455462609854,12,4,1,56,0.7899326333808748,0.3448736596917297,4.245231653893797,1,36,27,0.37036487375018223,0.6491228070175439,1
40,69472.44498855693,8861.220112494684,16,4,3,41,0.6867341926104917,0.41159552443711234,5.494254445983195,1,19,49,0.34345813881008636,1.4047619047619047,0
48,39928.60762184565,6002.75449333605,31,0,0,6,0.7655537342247102,0.20519038365751752,7.623678525286936,0,19,18,0.15033342050804221,2.5714285714285716,1
47,46987.71970740134,11034.809976965276,28,4,4,38,0.8999160330193429,0.968200442625818,11.862717229513173,0,47,17,0.6604736236743409,0.4358974358974359,1
59,34677.58338778658,20735.036278555614,29,2,3,38,0.5045755183933482,0.2854791474699161,2.4231911726600757,1,13,43,1.0304641305256173,1.358974358974359,1
52,27438.74890384612,1000.0,10,4,4,62,0.6644264213423849,0.07470444937423082,5.100489872181403,1,25,19,0.7653131256261793,0.4603174603174603,1
24,56197.89558761269,13867.324645645294,13,2,2,77,0.7507289268797498,0.5644529800370972,8.491977072573885,1,5,9,0.4246938377718958,0.24358974358974358,1
33,24528.289028068015,29165.134979701386,9,3,1,65,0.4553527405778397,0.7487884854968997,5.111857007381213,1,6,10,1.3928302178105285,0.30303030303030304,1
43,41707.46198856274,5928.429312257567,7,2,3,58,0.863949657406616,0.9713866845125494,3.648808365050386,0,9,39,0.5017789751632785,0.6610169491525424,1
65,30096.520802015253,15643.08031010924,30,0,2,71,0.4057737044495745,0.6215035343806836,9.964102694176145,1,25,46,0.8519997536937409,0.7777777777777778,1
69,60993.66372580519,32626.47852206206,5,1,4,34,0.2944571613845427,0.18440660569296174,3.0609911592580934,1,8,33,0.8628046341666643,1.2285714285714286,1
66,86028.60198532976,20057.213037526184,18,5,3,87,0.6416732112259077,0.39109693758841035,4.701659759683995,1,3,38,0.40750174624200086,0.5454545454545454,1
19,23968.240343933376,16007.39056388364,18,1,2,99,0.1645982502482003,0.3166556661737451,3.6453540368612787,1,22,37,1.085031907173734,0.47,1
18,12939.630342048615,19053.09163927202,11,3,3,84,0.20131401550700387,0.019530745274956685,11.566749329983129,0,10,16,2.631486313972023,0.18823529411764706,1
65,47502.262292998654,11793.07731992238,38,0,2,63,0.8763854314642139,0.3921766353033358,10.198917627145715,1,24,48,0.45877011952365193,0.90625,1
29,50313.95591915517,25397.050282427517,17,3,2,62,0.3253205488267361,0.7996199368725502,6.070705001489174,1,32,22,0.7035095159241047,0.5079365079365079,1
